feature_idx,cv_scores,avg_score,feature_names,ci_bound,std_dev,std_err
"(0, 1, 3, 4, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 28, 29, 30, 31, 32, 33, 34, 35, 38, 39, 40, 41, 42, 43, 44, 46, 47, 48, 49, 50, 52, 53, 54, 56, 58)",[0.7281075  0.86461366],0.7963605823068309,"('0', '1', '3', '4', '6', '7', '8', '9', '10', '11', '12', '14', '15', '16', '17', '18', '19', '20', '21', '22', '23', '24', '25', '26', '28', '29', '30', '31', '32', '33', '34', '35', '38', '39', '40', '41', '42', '43', '44', '46', '47', '48', '49', '50', '52', '53', '54', '56', '58')",0.2936692988668445,0.06825307950727882,0.06825307950727882
"(0, 1, 3, 4, 6, 8, 9, 10, 11, 12, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 28, 29, 30, 31, 32, 33, 34, 35, 38, 39, 40, 41, 42, 43, 44, 46, 47, 48, 49, 50, 52, 53, 54, 56, 58)",[0.73023516 0.86539754],0.7978163493840986,"('0', '1', '3', '4', '6', '8', '9', '10', '11', '12', '14', '15', '16', '17', '18', '19', '20', '21', '22', '23', '24', '25', '26', '28', '29', '30', '31', '32', '33', '34', '35', '38', '39', '40', '41', '42', '43', '44', '46', '47', '48', '49', '50', '52', '53', '54', '56', '58')",0.29077837877955803,0.06758118701007837,0.06758118701007836
"(0, 1, 3, 4, 6, 8, 9, 10, 11, 12, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 29, 30, 31, 32, 33, 34, 35, 38, 39, 40, 41, 42, 43, 44, 46, 47, 48, 49, 50, 52, 53, 54, 56, 58)",[0.72900336 0.86965286],0.7993281075027996,"('0', '1', '3', '4', '6', '8', '9', '10', '11', '12', '14', '15', '16', '17', '18', '19', '20', '21', '22', '23', '24', '25', '26', '29', '30', '31', '32', '33', '34', '35', '38', '39', '40', '41', '42', '43', '44', '46', '47', '48', '49', '50', '52', '53', '54', '56', '58')",0.3025829691359775,0.07032474804031352,0.07032474804031351
"(0, 1, 3, 4, 6, 8, 9, 10, 11, 12, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 29, 30, 31, 32, 33, 34, 38, 39, 40, 41, 42, 43, 44, 46, 47, 48, 49, 50, 52, 53, 54, 56, 58)",[0.73012318 0.87301232],0.8015677491601344,"('0', '1', '3', '4', '6', '8', '9', '10', '11', '12', '14', '15', '16', '17', '18', '19', '20', '21', '22', '23', '24', '25', '26', '29', '30', '31', '32', '33', '34', '38', '39', '40', '41', '42', '43', '44', '46', '47', '48', '49', '50', '52', '53', '54', '56', '58')",0.3074011692814551,0.07144456886898098,0.07144456886898098
"(0, 1, 3, 4, 6, 8, 9, 10, 11, 12, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 29, 30, 31, 32, 33, 34, 38, 39, 40, 41, 42, 43, 44, 46, 47, 48, 49, 50, 52, 53, 54, 56, 58)",[0.73292273 0.87424412],0.8035834266517357,"('0', '1', '3', '4', '6', '8', '9', '10', '11', '12', '15', '16', '17', '18', '19', '20', '21', '22', '23', '24', '25', '26', '29', '30', '31', '32', '33', '34', '38', '39', '40', '41', '42', '43', '44', '46', '47', '48', '49', '50', '52', '53', '54', '56', '58')",0.30402842917962103,0.0706606942889138,0.0706606942889138
"(0, 1, 3, 4, 6, 8, 9, 10, 11, 12, 15, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 29, 30, 31, 32, 33, 34, 38, 39, 40, 41, 42, 43, 44, 46, 47, 48, 49, 50, 52, 53, 54, 56, 58)",[0.73516237 0.87569989],0.805431131019037,"('0', '1', '3', '4', '6', '8', '9', '10', '11', '12', '15', '17', '18', '19', '20', '21', '22', '23', '24', '25', '26', '29', '30', '31', '32', '33', '34', '38', '39', '40', '41', '42', '43', '44', '46', '47', '48', '49', '50', '52', '53', '54', '56', '58')",0.30234205912870377,0.07026875699888019,0.07026875699888017
"(0, 1, 3, 4, 6, 8, 9, 10, 11, 12, 15, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 29, 30, 31, 32, 33, 34, 38, 39, 40, 41, 42, 43, 44, 46, 47, 48, 49, 52, 53, 54, 56, 58)",[0.73930571 0.87469205],0.8069988801791714,"('0', '1', '3', '4', '6', '8', '9', '10', '11', '12', '15', '17', '18', '19', '20', '21', '22', '23', '24', '25', '26', '29', '30', '31', '32', '33', '34', '38', '39', '40', '41', '42', '43', '44', '46', '47', '48', '49', '52', '53', '54', '56', '58')",0.291260198794106,0.06769316909294515,0.06769316909294515
"(0, 1, 3, 4, 6, 8, 9, 10, 11, 12, 15, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 29, 30, 31, 32, 33, 34, 38, 39, 40, 41, 42, 43, 44, 46, 47, 48, 49, 52, 54, 56, 58)",[0.73863382 0.87950728],0.8090705487122061,"('0', '1', '3', '4', '6', '8', '9', '10', '11', '12', '15', '17', '18', '19', '20', '21', '22', '23', '24', '25', '26', '29', '30', '31', '32', '33', '34', '38', '39', '40', '41', '42', '43', '44', '46', '47', '48', '49', '52', '54', '56', '58')",0.3030647891505254,0.0704367301231803,0.0704367301231803
"(0, 1, 3, 6, 8, 9, 10, 11, 12, 15, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 29, 30, 31, 32, 33, 34, 38, 39, 40, 41, 42, 43, 44, 46, 47, 48, 49, 52, 54, 56, 58)",[0.74120941 0.87961926],0.810414333706607,"('0', '1', '3', '6', '8', '9', '10', '11', '12', '15', '17', '18', '19', '20', '21', '22', '23', '24', '25', '26', '29', '30', '31', '32', '33', '34', '38', '39', '40', '41', '42', '43', '44', '46', '47', '48', '49', '52', '54', '56', '58')",0.2977647689905007,0.06920492721164623,0.06920492721164623
"(0, 1, 3, 6, 8, 9, 11, 12, 15, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 29, 30, 31, 32, 33, 34, 38, 39, 40, 41, 42, 43, 44, 46, 47, 48, 49, 52, 54, 56, 58)",[0.7418813  0.87995521],0.8109182530795074,"('0', '1', '3', '6', '8', '9', '11', '12', '15', '17', '18', '19', '20', '21', '22', '23', '24', '25', '26', '29', '30', '31', '32', '33', '34', '38', '39', '40', '41', '42', '43', '44', '46', '47', '48', '49', '52', '54', '56', '58')",0.29704203896867837,0.06903695408734595,0.06903695408734595
